iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
LKA,2015,7402.862736,2704179.7
LSO,2015,0.934455176,488.8159392
LTU,2015,15794.33939,5526331.168
LUX,2015,327.4653115,195324.4646
LVA,2015,30829.68652,10305768.67
MAC,2015,0.642603881,0
MAR,2015,951.9919859,343085.1056
MDA,2015,495.7353512,168865.3756
MDG,2015,301788.6583,151985123.3
MEX,2015,197650.8808,85061075.97
MKD,2015,784.3280615,357684.442
MLI,2015,204.1535159,72392.16184
MMR,2015,293305.1696,156229274.4
MNE,2015,180.9633995,100886.4663
MNG,2015,7145.278874,937810.1957
MOZ,2015,181386.8424,66120736.71
MSR,2015,0.147481392,93.31845917
MTQ,2015,31.572052,14119.69957
MWI,2015,10785.17999,4766254.323
MYS,2015,454345.0341,258818507.7
MYT,2015,18.08987841,8285.904321
NAM,2015,0.220395596,139.3086748
NCL,2015,486.1010029,206172.1045
NGA,2015,40927.54611,22833087.06
NIC,2015,35523.97517,19697875.02
NLD,2015,894.1996832,403138.0331
NOR,2015,36638.88559,9674670.521
NPL,2015,579.3662048,291721.6573
NZL,2015,64003.26988,41429178.38
PAK,2015,2.41608826,1037.884695
PAN,2015,10553.67686,6010288.726
PER,2015,166499.9409,104554057.4
PHL,2015,65895.64634,36749618.84
PNG,2015,180806.5671,130907862.4
POL,2015,42742.66673,16650028.05
PRI,2015,722.2241255,324752.9045
PRK,2015,10852.58417,2164037.141
PRT,2015,46097.02544,16233954.75
PRY,2015,279375.4363,75572012.3
PSE,2015,0.130280411,34.39322149
REU,2015,8.562228997,2654.853987
ROU,2015,10906.34985,5428518.577
RUS,2015,2332111.358,435920274
RWA,2015,2216.721228,1654791.626
SDN,2015,8.055737398,2406.421761
SEN,2015,293.4962398,96999.41866
SGP,2015,154.9748025,59019.98191
SLB,2015,14970.04616,11587702.6
SLE,2015,232761.3536,106928223.5
SLV,2015,2388.834197,1061483.197
SMR,2015,0.167272796,49.77582999
SOM,2015,65.91837288,13686.72291
SRB,2015,2815.440175,1382426.431
SSD,2015,2459.852673,909322.6407
SUR,2015,11921.19553,8890524.606
SVK,2015,5282.688761,2709072.621
SVN,2015,1024.527525,577238.9149
SWE,2015,216031.2398,56316638.51
SWZ,2015,3215.781354,2329487.873
SYR,2015,2393.171169,610333.6111
TCA,2015,21.25021906,6415.057601
TCD,2015,2591.368461,768412.8846
TGO,2015,940.2958102,457333.5373
THA,2015,120807.656,72065916.59
TLS,2015,862.9100053,416334.5139
TTO,2015,668.193641,386881.9066
TUN,2015,1880.022717,456478.6858
TUR,2015,27735.28448,8672772.09
TWN,2015,942.6410426,528329.5996
TZA,2015,111961.2955,38550526.51
UGA,2015,54021.49584,23206908.31
UKR,2015,48913.806,19505549.77
URY,2015,17547.92121,15971216.62
USA,2015,2289649.128,782364171.2
VCT,2015,1.723567254,967.1429411
VEN,2015,61435.84378,28790610.1
VIR,2015,0.292475154,140.8937046
VNM,2015,217883.2096,145015027.6
VUT,2015,3476.160228,1943309.55
XAD,2015,5.275077679,2701.80771
XKO,2015,470.7798667,244544.3636
XNC,2015,15.28249083,4702.002295
ZAF,2015,70156.99448,45661424.52
ZMB,2015,87590.81871,32034981.98
ZWE,2015,12261.73876,6981768.877
AGO,2016,229710.4874,80398973.98
ALA,2016,672.6592338,180156.7589
ALB,2016,928.4496223,331665.4185
AND,2016,0.627510829,242.6546681
ARG,2016,230189.4211,61301339.34
ARM,2016,30.04757964,11161.16848
ATG,2016,14.42539974,4023.776971
AUS,2016,430902.9031,124187796.5
AUT,2016,17210.29319,9291802.507
AZE,2016,25.47520987,8436.26575
BDI,2016,1575.87445,756588.6325
BEL,2016,4512.342534,2479216.769
BEN,2016,2015.977818,939050.8546
BFA,2016,0,1435.434699
BGD,2016,21196.22802,11411466.84
BGR,2016,7394.538858,3501969.918
BHS,2016,3136.084655,912928.6176
BIH,2016,2307.979526,1266870.564
BLR,2016,90486.83569,33272692.12
BLZ,2016,20510.70581,10451600
BOL,2016,470600.8214,211431912.9
BRA,2016,5378844.035,3237876508
BRB,2016,14.31625899,4832.139411
BRN,2016,2572.584128,1356265.361
BTN,2016,1962.952323,1049682.381
BWA,2016,0.727647686,210.5159326
CAF,2016,51151.99412,28254110.45
CAN,2016,2084425.675,833208687.1
CHE,2016,1678.990099,913310.8789
CHL,2016,113904.3938,58041225.17
CHN,2016,718689.1052,345994985.8
CIV,2016,221099.8113,117400102
CMR,2016,116619.23,71562813.02
COD,2016,1381278.349,887943303.4
COG,2016,114303.4895,74165913.27
COL,2016,290956.3058,168245449.1
COM,2016,124.3647881,58705.57238
CRI,2016,13791.39424,7730224.83
CUB,2016,74052.69806,40278033.62
CUW,2016,2.40785431,1471.45301
CYM,2016,70.06050036,21713.62159
CYP,2016,568.9153941,80211.04604
CZE,2016,22808.49165,12088566.17
DEU,2016,26877.0592,14259657.4
DMA,2016,7.123976756,3996.842189
DNK,2016,4656.34052,1620689.157
DOM,2016,24907.40484,11784198.78
DZA,2016,8011.483779,2281125.95
ECU,2016,44042.95668,28982160.43
EGY,2016,36.72802966,8384.500643
ERI,2016,0,15.88702898
ESP,2016,107562.3649,42902084.31
EST,2016,36334.86698,11279327.87
ETH,2016,19581.64311,8695026.825
FIN,2016,240428.3853,52839001.02
FJI,2016,8372.994077,4807646.594
FRA,2016,60768.46951,29837697.18
GAB,2016,32150.61792,20880011.48
GBR,2016,28808.24699,12886855.75
GEO,2016,523.4219911,198246.3912
GHA,2016,119244.5618,66242206.55
GIN,2016,216012.2655,94086263.34
GLP,2016,70.02423404,27112.29796
GMB,2016,5.170541242,1803.784232
GNB,2016,16120.14553,6580642.217
GNQ,2016,9544.934007,6189890.469
GRC,2016,6034.199903,1350617.622
GRD,2016,59.44976266,32713.45406
GTM,2016,178396.804,89427755.64
GUF,2016,6127.211342,4480543.818
GUY,2016,26512.13671,16734100.59
HKG,2016,43.04229534,18098.12639
HND,2016,188442.8673,90490280.54
HRV,2016,5372.963121,2545710.81
HTI,2016,17267.08006,8996032.2
HUN,2016,14020.675,5560903.17
IDN,2016,2422071.537,1789614733
IMN,2016,17.57841298,6645.106439
IND,2016,175362.3446,91510598.54
IRL,2016,9388.156921,4555143.3
IRN,2016,2.407965007,603.5140725
IRQ,2016,0.491736271,131.1556828
ISR,2016,64.87129809,19544.98576
ITA,2016,24721.59098,8631322.749
JAM,2016,1991.389667,1141946.935
JPN,2016,54993.73162,25254447.94
KAZ,2016,1288.550612,451539.774
KEN,2016,19048.30696,10355486.02
KGZ,2016,11.52477709,2955.629993
KHM,2016,182417.9536,108020794.1
KNA,2016,8.388895962,4932.26956
KOR,2016,22537.65417,7752072.352
LAO,2016,388035.2544,203338017.4
LBN,2016,266.2743406,82390.79951
LBR,2016,168585.9701,96413888.68
LBY,2016,0.519489631,131.6765797
LCA,2016,107.1703849,60342.32056
LIE,2016,5.163633093,2974.893453
LKA,2016,17490.12522,6412145.508
LSO,2016,15.3432299,4454.898052
LTU,2016,25531.68712,8924714.165
LUX,2016,520.6800895,310146.4133
LVA,2016,44945.46223,15139537.56
MAR,2016,2041.202567,654587.1446
MDA,2016,833.480387,277643.3002
MDG,2016,383655.625,199941119.4
MEX,2016,274182.5821,122207348.8
MKD,2016,1496.476601,689249.5118
MLI,2016,204.828311,72446.60185
MMR,2016,362552.3886,196870724.2
MNE,2016,1119.526833,625562.3334
MNG,2016,4142.11333,662892.6371
MOZ,2016,250552.8122,91659161.47
MSR,2016,6.268593425,3118.846502
MTQ,2016,26.05926788,11716.69143
MWI,2016,13509.33156,5745720.665
MYS,2016,565249.1818,316012968.9
MYT,2016,83.46931421,39540.4917
NAM,2016,1.320688188,349.0186286
NCL,2016,1323.908593,580546.9341
NER,2016,0,3.189070369
NGA,2016,72189.38697,40444599.57
NIC,2016,142443.7488,79838319.45
NLD,2016,1406.638251,638354.663
NOR,2016,60081.68603,16120157.8
NPL,2016,998.5134169,491219.7811
NZL,2016,80358.60654,51645079.91
PAN,2016,17316.70324,10201182.09
PER,2016,230961.6289,145019575.6
PHL,2016,129109.7071,72224695.15
PNG,2016,177925.927,122466088
POL,2016,86510.33713,34583460.9
PRI,2016,599.274683,294650.0005
PRK,2016,11509.25396,3314569.693
PRT,2016,94646.72429,31291873.96
PRY,2016,319823.3132,89344473.58
PSE,2016,0,6.137712208
REU,2016,7.404617179,3339.66741
ROU,2016,23045.15408,11908297.43
RUS,2016,5051685.723,826600169.8
RWA,2016,2777.671918,2100722.247
SDN,2016,26.67710691,7495.346447
SEN,2016,254.5573539,90577.32803
SGP,2016,154.359628,60549.94138
SLB,2016,17992.75599,13805733.18
SLE,2016,177686.7568,81492847.16
SLV,2016,5743.541114,2978394.658
SOM,2016,86.37904766,18622.93035
SRB,2016,4676.280416,2379921.988
SSD,2016,4067.781885,1668856.476
SUR,2016,16877.59638,12406410.32
SVK,2016,16942.84433,9052952.445
SVN,2016,5394.618919,3134368.855
SWE,2016,310348.3257,81845684.99
SWZ,2016,4801.902607,3462684.53
SXM,2016,0.29296523,108.837289
SYR,2016,1812.673701,422741.311
TCA,2016,18.88706691,6440.972029
TCD,2016,3165.963229,940122.0385
TGO,2016,3463.788823,1774780.57
THA,2016,171638.6155,102640540
TKM,2016,0.059443912,0
TLS,2016,1296.46727,626566.9516
TTO,2016,1351.196137,761696.2392
TUN,2016,1454.956106,339342.9242
TUR,2016,25633.04773,8101466.963
TWN,2016,3322.02311,1827497.568
TZA,2016,152854.2293,53550141.77
UGA,2016,67486.04452,29738069.94
UKR,2016,106760.5108,41320484.53
URY,2016,23688.34861,25938089.57
USA,2016,2264066.75,954845140.8
VCT,2016,16.03810072,8681.914477
VEN,2016,207335.8249,110719158.4
VGB,2016,2.850242975,1377.922847
VIR,2016,8.64897168,3333.336713
VNM,2016,353446.0207,255333224.8
VUT,2016,1340.674312,743420.1046
XAD,2016,8.644499366,3974.848145
XKO,2016,912.2313166,490463.5099
XNC,2016,21.97465567,6651.688378
ZAF,2016,73546.06795,50759577.2
ZMB,2016,141637.1995,51946120.27
ZWE,2016,10955.48063,5900483.692
AGO,2017,280456.3211,95471792.04
AIA,2017,1.170810984,399.1356836
ALA,2017,735.1438004,204126.0898
ALB,2017,1689.025033,449879.7229
AND,2017,3.422160395,1683.368315
ARG,2017,233919.6778,65060269.73
ARM,2017,41.74731802,10549.3948
ATG,2017,71.8984098,21941.30398
AUS,2017,236876.4576,88657405.15
AUT,2017,18405.68973,9981559.281
AZE,2017,80.10105221,23098.36452
BDI,2017,1775.192777,881760.1266
BEL,2017,4137.322686,2268041.367
BEN,2017,2238.446401,953616.6112
BFA,2017,0,2292.490468
BGD,2017,28376.54723,15582305.63
BGR,2017,7687.856635,3435139.154
BHS,2017,3703.936227,1619493.259
BIH,2017,1339.314768,656353.7908
BLM,2017,0.073301768,27.84199249
BLR,2017,78767.08866,29531191.36
BLZ,2017,16366.2743,8079146.681
BOL,2017,463194.4714,217755076.1
BRA,2017,4519833.171,2633355719
BRB,2017,15.81409675,6084.534324
BRN,2017,944.7101789,618259.2691
BTN,2017,1972.244379,957318.9901
BWA,2017,1.157179653,313.5906469
CAF,2017,63910.17759,30622426.34
CAN,2017,2559736.04,1029787750
CHE,2017,2542.414851,1399570.441
CHL,2017,214837.4809,96269280.99
CHN,2017,644239.3396,306787748.4
CIV,2017,357273.0222,194775703
CMR,2017,187281.052,110190075.8
COD,2017,1467956.658,932782993.1
COG,2017,63874.77359,38873150.45
COL,2017,424870.2839,240695440.3
COM,2017,307.943215,147640.3829
CRI,2017,22095.55522,12478015.35
CUB,2017,76813.80059,43008055.02
CUW,2017,0.827410256,238.2719707
CYM,2017,73.62158437,21866.27562
CYP,2017,437.2696528,70662.0125
CZE,2017,26511.92283,14412366.19
DEU,2017,33000.27868,17513240.57
DMA,2017,23291.20987,14110611.38
DNK,2017,4360.353966,1544281.433
DOM,2017,27062.92509,13047459.19
DZA,2017,45978.5551,12280048.12
ECU,2017,71107.7558,48809447.15
EGY,2017,58.43038359,13480.20571
ERI,2017,0,178.4932847
ESP,2017,98458.97696,35913119.78
EST,2017,38856.65723,12276385.24
ETH,2017,35403.50583,17272241.48
FIN,2017,336198.6682,75159559.67
FJI,2017,3091.618999,1719174.803
FRA,2017,69249.04325,34302946.23
GAB,2017,38643.85552,25051174.68
GBR,2017,23041.72585,10577903.74
GEO,2017,207.8981654,73418.02151
GHA,2017,115285.965,67178747.57
GIN,2017,231588.0209,105118710.3
GLP,2017,60.45295036,27030.80188
GMB,2017,8.093337744,3583.568724
GNB,2017,16436.50458,6836375.587
GNQ,2017,11937.94593,7906024.269
GRC,2017,8906.940785,1866653.856
GRD,2017,28.15271755,14460.03966
GTM,2017,79731.60582,39738500.45
GUF,2017,4144.336965,3080785.608
GUY,2017,19433.66403,12976627.29
HKG,2017,91.72549676,34512.38749
HND,2017,113473.7329,56486440.64
HRV,2017,5846.534456,2680866.666
HTI,2017,5498.831192,2638690.943
HUN,2017,14108.81691,5699985.4
IDN,2017,1300719.376,828088380.4
IMN,2017,18.11718344,6809.159135
IND,2017,189420.9659,100082213.5
IRL,2017,6128.753456,2978070.745
IRN,2017,109.9140751,32584.34018
IRQ,2017,0.983445182,239.7595741
ISR,2017,99.54904099,24383.92401
ITA,2017,34095.34985,11008114.22
JAM,2017,2200.054601,1156606.008
JEY,2017,1.468310967,513.7559804
JOR,2017,0.980525455,115.9260244
JPN,2017,47612.4598,22173999.09
KAZ,2017,975.1769846,325683.371
KEN,2017,22163.38815,12444821.42
KGZ,2017,55.75207341,14714.18235
KHM,2017,118333.2675,69476909.38
KNA,2017,3.678442645,1586.262686
KOR,2017,20758.71222,7261941.487
LAO,2017,349136.6257,174643382.8
LBN,2017,288.2091885,88491.40004
LBR,2017,203292.0351,118320961.9
LBY,2017,10.45294938,2674.53862
LCA,2017,83.5570397,44640.34599
LIE,2017,4.057775238,2274.48922
LKA,2017,13066.09839,5339231.558
LSO,2017,7.805554621,2255.09805
LTU,2017,25803.69264,9248614.107
LUX,2017,412.6665366,243672.6922
LVA,2017,47085.22204,16188732.12
MAC,2017,3.998465319,0
MAF,2017,4.174208933,1186.598454
MAR,2017,2366.567119,791391.3284
MDA,2017,1092.37954,366842.5282
MDG,2017,510356.8561,259073876.6
MEX,2017,298787.5381,134163730.8
MKD,2017,1144.614197,497048.1212
MLI,2017,331.9850058,120004.8282
MLT,2017,0.125192663,33.5812292
MMR,2017,341844.6955,185775613.5
MNE,2017,1268.97162,395827.58
MNG,2017,25238.39889,3540549.173
MOZ,2017,359011.1368,130855385.2
MSR,2017,0.147514837,97.50432401
MTQ,2017,115.6933339,51543.93182
MWI,2017,15307.69408,6419159.98
MYS,2017,483416.1086,256110181.6
MYT,2017,44.36385522,22518.2547
NAM,2017,1.833584392,913.7704048
NCL,2017,1159.780569,549445.8308
NGA,2017,171045.4466,98233662.15
NIC,2017,211681.2541,119013807.5
NLD,2017,1333.202916,605725.3464
NOR,2017,57916.60368,15763511.79
NPL,2017,2394.083932,1282242.505
NZL,2017,74883.5155,51270768.02
PAK,2017,190.2467412,36871.25097
PAN,2017,30878.79188,17698748.31
PER,2017,303280.5197,185572043.9
PHL,2017,114280.5978,65217046.5
PNG,2017,117509.2545,89597216.91
POL,2017,96251.7538,39109830.06
PRI,2017,56205.35066,34113966.31
PRK,2017,8522.738368,2596299.337
PRT,2017,173894.8079,41207870.12
PRY,2017,360058.4073,105997813.8
PSE,2017,1.702968781,414.8787413
ROU,2017,19187.03312,9958667.135
RUS,2017,5288940.641,971641609.1
RWA,2017,2728.818306,2050927.025
SDN,2017,74.64733217,20599.27543
SEN,2017,391.7954827,143633.9029
SGP,2017,262.6503472,109749.1476
SLB,2017,19761.3858,15513247.86
SLE,2017,232752.748,112293861
SLV,2017,4745.634265,2338417.357
SMR,2017,0.055721525,12.54099655
SOM,2017,304.8967333,67070.64677
SRB,2017,3570.642009,1762324.916
SSD,2017,6856.227015,2878849.607
SUR,2017,18018.47528,14087317.72
SVK,2017,14213.00815,7666754.747
SVN,2017,4891.962533,2880722.98
SWE,2017,331217.2251,89106843.98
SWZ,2017,6376.503672,4006980.224
SXM,2017,4.540947524,1394.86227
SYR,2017,2146.569604,568468.7672
TCA,2017,32.83492385,9867.120279
TCD,2017,6765.138654,2015177.069
TGO,2017,7186.209751,3933514.643
THA,2017,196456.5063,123539796.9
TJK,2017,0.121153872,30.19164638
TKM,2017,0.061047255,11.12695396
TLS,2017,1713.243284,855246.8544
TTO,2017,739.1110298,439196.718
TUN,2017,8525.836503,1864874.8
TUR,2017,33901.12336,10974990.06
TWN,2017,2584.120536,1451195.122
TZA,2017,194875.8611,68657160.43
UGA,2017,116902.4545,51220727.12
UKR,2017,85860.91492,34911072.91
URY,2017,21859.3474,26686862.28
USA,2017,2311358.03,1041739277
UZB,2017,1.694133047,455.3867591
VCT,2017,30.79835,18100.34733
VEN,2017,166982.302,82296039.48
VGB,2017,229.3625617,97283.49061
VIR,2017,1126.425149,589999.9339
VNM,2017,286940.2922,222012146
VUT,2017,436.0919411,255713.6373
XAD,2017,1.334820453,650.8536723
XCA,2017,6.909046848,20.43099397
XKO,2017,626.36211,337728.3846
XNC,2017,27.65782827,8122.721489
ZAF,2017,94055.92503,58752908.34
ZMB,2017,162681.4736,58416507
ZWE,2017,25978.30455,14478854.35
ABW,2018,0.300630886,153.4893946
AFG,2018,25.70584525,4868.951867
AGO,2018,242552.4974,88134036.63
AIA,2018,0.219474815,84.02995717
ALA,2018,619.7066888,180669.2052
ALB,2018,2048.769228,728210.4172
AND,2018,14.88821363,7353.935307
ARG,2018,172958.0946,45878754.18
ARM,2018,5.902521853,2062.46893
ATG,2018,162.814606,57034.51059
AUS,2018,250750.6987,76841840.93
AUT,2018,26310.09294,14950812.04
AZE,2018,75.32863976,23390.2784
BDI,2018,2874.575195,1485998.062
BEL,2018,4630.608123,2590213.965
BEN,2018,1825.970808,799479.6945
BES,2018,0.440779272,166.2774809
BFA,2018,0,1079.429004
BGD,2018,19342.87285,10566765.51
BGR,2018,9753.980071,4692253.581
BHS,2018,913.7490764,382012.2172
BIH,2018,2673.670805,1465730.517
BLR,2018,87446.57021,33351586.07
BLZ,2018,11163.66632,5341945.608
BOL,2018,301855.8181,137488883.9
BRA,2018,2948462.08,1814375336
BRB,2018,22.63424415,8486.516651
BRN,2018,806.6344308,501599.7621
BTN,2018,1240.06449,676746.4045
BWA,2018,2.624943873,680.8258787
CAF,2018,40912.99304,18702444.65
CAN,2018,2142937.381,821183152.4
CHE,2018,3134.386775,1798115.978
CHL,2018,76897.64,40731425.86
CHN,2018,569452.9736,276689571.5
CIV,2018,324739.8778,181836180.7
CMR,2018,120813.9643,75223420.93
COD,2018,1373807.412,883517130.8
COG,2018,62697.90587,38960883.8
COL,2018,352434.0103,205255762
COM,2018,218.1590353,110443.0478
CPV,2018,10.8567903,0
CRI,2018,12337.85887,7068727.45
CUB,2018,14955.10307,7259171.524
CUW,2018,0.752223887,271.3600665
CYM,2018,42.38853785,14386.15638
CYP,2018,32.45037143,6834.805271
CZE,2018,39206.38918,21677395.36
DEU,2018,52237.22546,30013752.99
DMA,2018,778.5652048,467939.7771
DNK,2018,3161.625253,1140664.373
DOM,2018,13970.42863,6557795.539
DZA,2018,5763.909736,1784479.863
ECU,2018,38709.38273,26548967.93
EGY,2018,62.7381515,14538.29714
ESP,2018,119649.0023,52081575.27
EST,2018,40038.15893,12816559.98
ETH,2018,18894.24322,9360411.333
FIN,2018,269954.7992,61890841.72
FJI,2018,1366.935363,750139.3927
FRA,2018,69201.43579,35768539
GAB,2018,26788.05632,17233009.37
GBR,2018,26251.4669,12124346.86
GEO,2018,300.04916,110485.1508
GGY,2018,0.100725244,39.4036059
GHA,2018,151445.5949,89850841.08
GIN,2018,182895.3566,81916303.43
GLP,2018,100.8985828,46688.16077
GMB,2018,6.145941941,1645.46575
GNB,2018,14394.17076,6134984.981
GNQ,2018,7823.437087,5103188.364
GRC,2018,7122.192618,1810582.357
GRD,2018,109.8081576,65350.2463
GTM,2018,71160.90214,35958268.57
GUF,2018,3738.711204,2843436.892
GUY,2018,11760.82238,7640845.504
HKG,2018,156.1794881,56863.31528
HND,2018,76254.10504,39537053.24
HRV,2018,8285.340238,4239302.529
HTI,2018,4131.551805,1980255.312
HUN,2018,13798.78104,5654591.229
IDN,2018,1218732.516,760465573
IMN,2018,11.83651862,4402.173204
IND,2018,132232.993,68457388.14
IRL,2018,8380.343071,4201508.773
IRN,2018,67.98958789,14059.7361
ISR,2018,39.65515358,11536.39854
ITA,2018,38843.51052,14193155.4
JAM,2018,2232.636115,1208388.614
JEY,2018,0.050615393,33.83247103
JPN,2018,50506.94951,23886073.64
KAZ,2018,1138.887815,384748.6847
KEN,2018,15908.41524,8218926.271
KGZ,2018,17.37103547,1389.151719
KHM,2018,113205.2283,64990072.69
KNA,2018,4.854615695,2616.330974
KOR,2018,21850.01308,7703071.594
LAO,2018,294666.2512,146827358.2
LBN,2018,255.7411684,82832.58761
LBR,2018,204932.5448,120226572
LBY,2018,2.922318866,683.7812005
LCA,2018,33.7801534,19136.13798
LIE,2018,6.535024898,3234.360608
LKA,2018,13160.93808,5090183.7
LSO,2018,7.72213771,2310.643681
LTU,2018,19749.62219,7277698.969
LUX,2018,457.7822997,277826.385
LVA,2018,46923.47807,16660967.55
MAC,2018,0.856829928,0
MAR,2018,2078.081118,765086.3523
MDA,2018,861.5862956,306345.364
MDG,2018,366619.9362,187724173.3
MEX,2018,267150.7211,120265805.4
MKD,2018,1542.931313,673750.3337
MLI,2018,298.7991858,99475.75638
MMR,2018,278708.797,150360811.3
MNE,2018,1652.242791,736222.1222
MNG,2018,9224.6366,1380346.647
MOZ,2018,172397.9818,62780797.14
MRT,2018,0,287.5768787
MSR,2018,9.44280537,5189.352795
MTQ,2018,51.24024817,24077.85409
MWI,2018,15487.12801,6370314.784
MYS,2018,437984.518,223560087.1
MYT,2018,72.5835049,39107.62553
NAM,2018,7.933151081,2266.181345
NCL,2018,3069.441072,1550115.347
NGA,2018,119822.4568,69099611.74
NIC,2018,71374.94319,41012015.98
NLD,2018,1271.228541,587838.6244
NOR,2018,59219.62514,16572559.76
NPL,2018,1672.116611,902259.1355
NZL,2018,79228.40057,56074094.57
PAK,2018,75.56168923,23787.83291
PAN,2018,27960.87249,16188779.44
PER,2018,211726.0289,134771027.1
PHL,2018,70533.57132,40564651.58
PLW,2018,3.891266192,2933.483178
PNG,2018,117935.0274,92846756.22
POL,2018,96845.84624,39885607.46
PRI,2018,1227.879928,715189.8209
PRK,2018,7691.718378,2323993.199
PRT,2018,97436.8978,31634175.63
PRY,2018,258779.6618,64450030.97
PSE,2018,2.027687645,782.5113861
ROU,2018,18974.17755,10337117.4
RUS,2018,5560430.925,1101520438
RWA,2018,4290.998467,3512078.344
SDN,2018,16.11576282,4696.06725
SEN,2018,300.9440968,96109.77673
SGP,2018,289.0268305,123040.2429
SLB,2018,17825.00856,14227075.47
SLE,2018,188217.4391,93163127.02
SLV,2018,2703.646446,1363934.432
SMR,2018,0.223145016,56.9543017
SOM,2018,43.96594224,9999.109465
SPM,2018,0.212278504,0
SRB,2018,3966.438141,2082381.75
SSD,2018,2640.938053,1099400.106
SUR,2018,19000.90115,15152779.37
SVK,2018,17698.55092,9965458.221
SVN,2018,8236.427725,4894222.426
SWE,2018,290151.4135,79228762.99
SWZ,2018,1919.918787,1361000.671
SYR,2018,903.4288939,255272.5567
TCA,2018,36.12955169,9700.541564
TCD,2018,6931.783337,2071881.773
TGO,2018,6783.649723,3706112.409
THA,2018,133532.581,85636608.07
TJK,2018,0.180054465,26.12892951
TLS,2018,1243.598911,625857.2913
TTO,2018,947.239562,553551.7266
TUN,2018,902.6703476,318139.2977
TUR,2018,35668.33084,12681781.41
TWN,2018,1901.450375,1094595.281
TZA,2018,171708.2164,60179783.43
UGA,2018,86229.84192,38618382.82
UKR,2018,74423.4317,31348375.7
URY,2018,19527.97031,19380157.37
USA,2018,2092359.472,946529557.4
UZB,2018,0.466104254,190.1860162
VCT,2018,17.01207724,11306.69255
VEN,2018,112107.3177,56248101.24
VGB,2018,6.212367641,2670.969874
VIR,2018,45.3920002,18801.04489
VNM,2018,225154.8913,183685265
VUT,2018,1031.350335,733364.6331
XAD,2018,0.826368698,338.5298827
XCA,2018,0.436154591,0
XKO,2018,593.8940512,335387.2082
XNC,2018,17.554006,6026.350264
ZAF,2018,63666.7538,43776655.48
ZMB,2018,143944.2281,52189257.67
ZWE,2018,6557.176513,3469138.432
AFG,2019,17.11506676,3686.554557
AGO,2019,175098.3702,62429965.02
ALA,2019,2361.289576,720130.3856
ALB,2019,1074.144611,428070.7991
AND,2019,8.039982793,3397.294414
ARG,2019,145444.2708,41029721.23
ARM,2019,0.706427594,240.8021244
ATG,2019,23.41031011,7123.293397
AUS,2019,1661547.603,343697238.5
AUT,2019,33642.4308,18581208.31
AZE,2019,11.94976343,3953.617971
BDI,2019,2386.329928,1270637.432
BEL,2019,5577.118213,3116499.267
BEN,2019,774.9856745,338483.962
BES,2019,1.542565227,579.406036
BFA,2019,0,980.4741312
BGD,2019,22078.75979,12024135.69
BGR,2019,4125.248048,1998252.839
BHS,2019,1557.773563,563432.0935
BIH,2019,1232.210397,710025.8312
BLR,2019,75048.52508,29047399.21
BLZ,2019,18372.6361,8912407.51
BOL,2019,852089.8685,347429456.1
BRA,2019,2696748.799,1610956855
BRB,2019,53.66338849,22805.21437
BRN,2019,1168.534273,649487.6338
BTN,2019,819.5852354,427446.1648
BWA,2019,0.072190667,17.66415061
CAF,2019,49026.38682,23793464.11
CAN,2019,2175715.827,882285325.2
CHE,2019,3518.709266,1942071.752
CHL,2019,78735.4683,40850606.62
CHN,2019,496972.4354,230758984.2
CIV,2019,242171.2792,138646300.3
CMR,2019,121800.9687,73598926.05
COD,2019,1220177.453,807643986.9
COG,2019,73758.07856,45762674.22
COL,2019,268409.8814,154413448.2
COM,2019,280.497285,147144.9051
CPV,2019,0.074335383,0
CRI,2019,11485.67713,6650697.418
CUB,2019,7463.608391,3026850.944
CUW,2019,2.181803208,732.2864358
CYM,2019,10.7603673,8738.822949
CYP,2019,43.45628982,13138.21911
CZE,2019,73295.19926,40239446.17
DEU,2019,108232.5108,62122468.99
DMA,2019,58.70914487,37480.04844
DNK,2019,9180.333627,3348309.177
DOM,2019,14930.83819,7094587.504
DZA,2019,6291.288202,1779280.895
ECU,2019,35645.82687,24964583.83
EGY,2019,20.90405681,5475.005322
ESP,2019,71021.86483,32147401.36
EST,2019,45916.92433,14947143.39
ETH,2019,25582.39839,13447285.08
FIN,2019,289910.399,66372182.46
FJI,2019,1455.840479,839359.295
FRA,2019,81304.16864,43615011.94
GAB,2019,28561.01882,18684439.1
GBR,2019,28376.64374,13309290.67
GEO,2019,166.186344,81027.37089
GGY,2019,0.150410563,55.6586319
GHA,2019,88256.57866,53871287.03
GIN,2019,193690.009,87003586.58
GLP,2019,70.26019323,30217.19855
GMB,2019,20.08557126,6233.806479
GNB,2019,15622.80369,6793619.521
GNQ,2019,9526.171885,6374109.511
GRC,2019,7604.301812,2034115.802
GRD,2019,21.06297714,11122.12569
GTM,2019,90198.05534,46608686.66
GUF,2019,3297.925826,2562703.213
GUY,2019,22324.42422,14257426.49
HKG,2019,24.57831574,6616.775745
HND,2019,81416.2314,41986580.63
HRV,2019,5977.626809,3087155.766
HTI,2019,4395.440811,2007157.699
HUN,2019,14397.95479,5960726.798
IDN,2019,1176884.144,736001170.8
IMN,2019,19.70500851,7546.389558
IND,2019,121154.4372,63735440.44
IRL,2019,10370.41353,5097100.178
IRN,2019,144.056465,32464.51228
IRQ,2019,0.062097214,23.57250646
